timestamp,LIDL BEŽIGRAD,ŠMARTINSKI PARK,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,ČRNUČE,VILHARJEVA CESTA,MASARYKOVA DDC,POGAČARJEV TRG-TRŽNICA,CANKARJEVA UL.-NAMA,ANTONOV TRG,PRUŠNIKOVA,TEHNOLOŠKI PARK,KOSEŠKI BAJER,TIVOLI,TRŽNICA MOSTE,GRUDNOVO NABREŽJE-KARLOVŠKA C.,LIDL-LITIJSKA CESTA,ŠPORTNI CENTER STOŽICE,ŠPICA,ROŠKA - STRELIŠKA,BAVARSKI DVOR,STARA CERKEV,SITULA,ILIRSKA ULICA,LIDL - RUDNIK,KOPALIŠČE KOLEZIJA,POVŠETOVA - KAJUHOVA,DUNAJSKA C.-PS MERCATOR,CITYPARK,KOPRSKA ULICA,LIDL - VOJKOVA CESTA,POLJANSKA-POTOČNIKOVA,POVŠETOVA-GRABLOVIČEVA,PARK NAVJE-ŽELEZNA CESTA,ZALOG,CESTA NA ROŽNIK,HOFER-KAJUHOVA,DUNAJSKA C.-PS PETROL,STUDENEC,PARKIRIŠČE NUK 2-FF,BRATOVŠEVA PLOŠČAD,KONGRESNI TRG-ŠUBIČEVA ULICA,BS4-STOŽICE,GERBIČEVA - ŠPORTNI PARK SVOBODA,ŽIVALSKI VRT,VOKA - SLOVENČEVA,BTC CITY/DVORANA A,TRNOVO,P+R BARJE,ROŽNA DOLINA-ŠKRABČEVA UL.,KINO ŠIŠKA,BRODARJEV TRG,ZALOŠKA C.-GRABLOVIČEVA C.,DOLENJSKA C. - STRELIŠČE,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,SOSESKA NOVO BRDO,TRŽNICA KOSEZE,ALEJA - CELOVŠKA CESTA,MERCATOR CENTER ŠIŠKA,GH ŠENTPETER-NJEGOŠEVA C.,HOFER - POLJE,VIŠKO POLJE,BONIFACIJA,P + R DOLGI MOST,DRAVLJE,POLJE,SUPERNOVA LJUBLJANA - RUDNIK,SREDNJA FRIZERSKA ŠOLA,TRG OF-KOLODVORSKA UL.,TRG MDB,TRŽAŠKA C.-ILIRIJA,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,MERCATOR MARKET - CELOVŠKA C. 163,SAVSKO NASELJE 2-LINHARTOVA CESTA,BREG,BTC CITY ATLANTIS,IKEA,MIKLOŠIČEV PARK,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,LEK - VEROVŠKOVA,AMBROŽEV TRG,VOJKOVA - GASILSKA BRIGADA,RAKOVNIK,PREGLOV TRG,PLEČNIKOV STADION
2025-01-03T00:00Z,11.343922352200043,13.177746417640249,10.96387543355855,13.696336657207405,1.0476965471746158,13.019511097697093,5.9381431669984845,2.3244478014831222,6.624330672011729,5.244062014033312,4.02246153508731,17.809274224041353,5.209343257227867,20.028618393936117,16.47717748461923,15.952542879894859,13.590100459610428,17.88473497422656,1.5554886911537464,1.496471054445144,3.0589564873548523,9.102290462852658,1.3685609729273989,10.970895551861604,12.325750307462483,18.177999255218452,4.340366912176354,16.935602918023438,4.906162120341183,17.506140676844236,5.195361319212546,17.874942413469565,0.21617437343742446,1.0730717261981007,0.4432386157973043,9.473073322489459,0.9519394753709637,12.123323287936678,7.998149023825561,9.130039722436456,14.80715688369162,15.265045053338374,10.55151991150772,4.083868655511366,13.894272335927237,0.9746529995713119,15.479096116521113,11.149884395611078,6.752650846992438,7.266235473281604,10.804149015156863,9.559601806211852,6.203196089176119,18.554343363886197,10.254173467539777,17.108804990995004,12.145970173303867,9.012292198578034,0.6347910769033905,13.033598097097771,16.237762003512938,20.470421440399118,9.561341172095775,6.028242934586429,14.090519637962672,14.837736481552039,4.1030589714685055,20.359847512468086,5.784787723809048,9.781928481952454,6.750933545938516,3.9477961048701236,2.296336917541426,19.0153285385839,11.10170091855363,18.00586078337406,3.4650840896790163,17.926911135072974,6.900913861952138,3.837007234185073,9.406363230125281,11.852625198886443,11.210311215095043,10.695718676405304
2025-01-03T01:00Z,10.935541790725443,13.097350943029541,11.7321189797482,14.290279956102793,1.3139377344071546,12.901607302082677,5.758411738119999,1.9192024044877785,6.81033486456335,5.356570371706387,4.186578978494098,17.5867539638795,4.612080498405806,20.023025317542803,16.367695191539482,15.93358846973103,13.633039446424046,18.05936120607899,1.8584338532887963,1.8854821025419786,3.1677370898354487,9.134883894355813,0.7962373812877382,10.963491746716764,13.082770009171362,18.535034723387554,4.955428896846594,17.118610803477573,4.793040896642286,17.759791372107706,5.700758624794074,17.48395215084106,0.4744416207946458,1.1141552839051896,0.8137669184049505,9.916131581694716,1.0341636383171318,12.3484436366125,7.059026196998011,9.849982011850653,11.213050346724618,15.327126897197035,10.516361656610073,3.97231282798882,14.287608114977044,1.567314119812265,15.835160410154193,11.351309352521197,6.830216325196295,7.698123853198104,11.317172433960344,9.754186576855012,6.552191396454744,18.397771545374393,10.261853562128952,17.038826536936163,12.602689521884592,8.98479600724875,0.30731340925398093,13.041677155103772,16.335699617770082,20.502945104774817,9.386220547695393,6.025197800059244,14.220572907696067,14.795766747529514,4.2722578932784625,19.037174536739922,5.681656775000123,9.588609612815427,5.54100906271768,4.423145013124431,2.3993563929460295,18.36799755074855,11.248789439052041,18.40867203890643,2.931624763117221,18.167270861903,7.04671082739803,3.688558446968435,8.866570780399156,12.762130507680526,11.360598640407948,10.576559575660145
2025-01-03T02:00Z,10.331149146698857,13.130416503720873,11.74726037285806,13.788587082435075,1.8301103244401522,9.937311579954468,4.653272057738958,1.4797347301060497,6.964633090528571,5.342643642237498,4.311595261407633,18.69164624943354,4.252449442041438,19.490500024369737,15.333774470925462,16.08426591324648,13.869103556239033,18.222679391053575,2.1509583183941867,1.4801547550860066,3.132437933371604,8.80843900683225,1.383560195989315,11.020964497297504,13.997932845129416,18.47997953004683,6.530244084936845,16.058570377768987,4.538917670800802,17.62361654505388,5.5473757083653,17.277636733886382,0.35184612985321856,1.3130476259346056,1.3432235802133443,10.321307788500306,0.933024815232612,12.426192371946385,5.690137090626083,9.563764348207938,10.8038187745957,15.634971293452786,10.994068234881023,4.161597617223904,13.869921852812167,1.4642681129335782,16.650466113990884,11.663897530196367,7.4528123432835685,7.941302163091641,11.31009937263832,9.86566482597592,6.64800590829678,18.44103394176773,10.361502305342459,17.135381103171945,12.835791191593259,9.164811959026421,0.4480536968441861,13.215741800832697,16.755591096313562,19.998098092553626,9.821993061639482,6.350512509882308,14.305137051306625,14.397533255764188,4.32273517786583,17.276982955281884,4.679152738062586,9.867067791621867,3.8405355472894187,5.136237022984356,2.3413652600277746,18.37831243406029,10.727402628219203,17.272701509128137,2.0000301769887385,17.799518706682058,6.907993490068082,3.8397532128659857,9.183903672301714,12.381590859749219,11.567149341584804,10.796655593918477
2025-01-03T03:00Z,10.584599060304072,13.035493536636043,11.959007407780117,13.826482387784882,1.1263179548332838,9.562014779493108,4.611353719294587,0.5853215198005425,7.233682778539055,5.361599446257296,4.564391220493083,18.127939676733927,5.576686029126878,19.80868443041988,14.934834859824694,16.18008693205243,14.545193055072552,17.687597860304667,2.6630187819260454,3.076464745973891,2.9808312063074407,9.231569378422147,1.5438169729148632,10.968943725399981,13.958967292582964,18.683364893347594,8.76556269584418,15.387880023299003,4.591806442917484,17.405622403077416,5.6980215675840835,16.85295537458992,0.8154233867173641,1.346124449261214,1.602958427783771,9.72427171702964,1.6494467957181238,12.544125712346473,5.1148230253027185,10.354903843525278,8.889504652994242,15.587860942527245,11.115007067718977,3.902726110032357,14.79162543557424,1.6006953988541466,16.274728099455537,11.740511572078898,8.165893126121752,8.662380504191056,11.471781847181141,10.160195097433187,6.664778517257372,18.663229310277924,10.044743885204847,16.694403856026916,12.959587935538115,9.039513877608197,0.44874983223194725,13.285363030754894,17.277812952804233,19.88128261565252,9.87252284436816,6.31985620292644,14.385943587188548,13.829975860647387,4.241952580224083,15.360998689269742,4.782501676551118,10.59554803036213,6.141538055292881,6.1843193326353765,2.8450562899826997,17.46422509177084,11.063754161971628,17.447769239115562,1.4393939753852294,18.084612259506212,6.665686948732316,3.538647707037341,9.504245219167618,11.828941362612861,11.55956417546777,10.250225318187548
2025-01-07T17:00Z,12.058285260186814,14.663348479827704,9.242938705200185,7.064878867460799,15.711122827792025,15.962481892992997,12.064618851875649,13.779798985862186,10.747985658997484,7.083010635526751,6.060751283204607,13.605000822400092,13.211198497192976,9.411146389517375,5.964367528111972,13.327717569762623,13.498123874205563,14.42171165880786,13.1574049637335,13.821224536120237,5.509610312187881,13.972651107243443,7.6503710955022415,10.182412496044329,0.5700132671797318,4.4360511186612275,3.054343332178625,10.187561474953704,5.592279273506145,9.589626310284554,2.914015047030695,10.429795518136867,12.746995444882117,6.174153371610401,2.9336902358200407,8.121862180824282,6.338710312424022,11.127187146090046,5.251999515366338,9.900913941403436,5.019883403228861,13.917413436946577,7.72610875203199,2.267885641217378,14.087479658662934,6.63889471396857,10.239963360412855,9.924608394195012,9.252446236896507,16.228019792521476,10.818022481842982,6.419947655089747,7.516665068836506,6.015666849765913,9.060333228300525,5.089181833383372,4.493835001698474,10.89064494807656,2.156881644295392,8.060832516916724,10.90679288323266,13.913446221698498,5.98879124631274,6.498136575977301,9.968445704322239,10.149772558224894,1.0052449887529804,22.969702931090485,11.166751659487526,3.4297415534219353,9.786342541676337,16.00924889108067,3.6920168289649142,11.650514376669582,8.442399549889757,14.175681762560206,8.601191382323028,7.63175445859748,6.311130708748893,6.644561989578132,9.113798456760264,10.210704478348045,17.96155048732531,7.949529272265381
2025-01-07T18:00Z,11.910344343939578,14.983738005731002,8.129732815174638,7.834654281919522,14.83692743190056,14.811520603227482,12.525156271611555,15.357730982938826,10.648974744473083,7.682948694247113,5.444831431497747,14.590232939938065,14.052921237962925,9.581874486576655,6.908455107444844,11.152739678327942,13.855157223688767,13.060663783675064,12.791341064455276,11.852894137883538,6.304249946126331,13.135100327774222,6.796368487425641,10.277945003821953,1.3050996963905308,4.566447032240943,2.8023561716896546,9.304888333061324,4.897389501867774,10.179770701373162,5.713536884102122,11.727160890985104,11.73892061706766,6.203893676655957,2.8693370381130765,9.166025496271107,6.248267142025876,11.565548647785834,4.452651014478334,10.146806560327448,3.1998715995935028,13.468825815858965,9.26962419339731,2.3730805762976352,13.448860059873414,5.366235761602677,10.698447800557888,10.691519774709148,6.1203378244483435,16.4947896711699,10.611200811500268,7.342229999179259,6.906896418420712,6.914879911033095,9.349359139198517,6.318049229919109,5.599239112201848,11.269215586750958,2.27535375015034,8.102855854247224,8.044531674058353,13.64067275661855,6.670533915502417,7.01813528252774,10.000365544585524,10.528270157361654,1.363595156337268,23.657651519629823,8.30461734590534,4.7329338930616265,10.11049344100104,13.137843559992339,6.168652133513323,12.791743101274067,7.641707886087245,13.58368315489611,8.147859867881966,7.043847321553166,6.795366565897066,6.511422981582934,9.040516424415602,11.32998470753171,17.41387411265405,7.235063710067248
2025-01-07T19:00Z,11.779069312288312,14.058389138737432,7.961828353065921,7.986950016772491,13.668790923345203,13.780005220232312,9.693145292108266,12.041172792298124,10.429207824500635,7.90052546564412,5.481915486845204,13.138158455115555,12.738014873148423,11.932838699103314,6.1255421687036975,10.040407765028244,14.287652573067867,11.707238025691085,11.902988958915747,12.27274968511644,7.126866205450683,13.590293836481338,6.86971933155134,10.112733049016057,1.2369030059979105,6.2159324179093645,4.523339629305773,8.774502460921962,5.153147761903667,10.419461463208176,9.524449607210723,11.194657212186696,13.299874744229038,6.359188453353786,3.61295568938108,9.17915540209503,6.08809783398626,11.599797237079816,3.6322103921329267,10.52750688994085,3.325501116297187,14.372730999918486,11.121182664910062,2.210157099621497,12.758997263591795,3.713873240407971,11.615109047095606,10.189347239457373,6.880487528614112,17.280364115927146,12.181876561335976,7.646918835283959,7.715318696932784,8.347487583603781,9.464765422512686,6.339565611318566,5.756009536993607,11.718941144699098,2.2704406692737527,8.17474345487931,8.010727331577936,13.389714960526689,6.883166861464656,6.540410523855225,10.005073033592444,10.444785805287419,2.2809292779095314,24.020187039723993,9.57595333618299,3.464698177510408,7.272586562542571,12.188958716869697,6.422460095150298,9.506471043068585,6.408037246411934,11.582944651603041,7.314943678603287,7.838063959769577,6.865311283403305,6.204343552658693,8.145248462970956,12.097069197879991,16.962293839493427,7.571166863692491
2025-01-07T20:00Z,11.838937001914632,14.561827780548183,9.136004024996128,7.995692212627391,14.61476758413719,13.932855990515977,8.750423900972754,11.532787564166142,11.428347693288279,9.368982496719529,5.674612759522255,14.404803814941664,11.709246782398484,12.834065065080468,5.660172615081152,9.831864756476477,14.064541129938895,11.3491214393035,11.594924360527125,11.583276603901599,7.343876739881646,13.23817048275898,7.170460011292372,9.992206283267667,1.6187225409421118,8.260664692269525,5.5643527564573185,7.462842090087142,5.1862397925629,12.04550284965516,11.319536925942641,11.24710983603575,12.719606164370875,6.583101128251529,3.4654398570381533,9.743154359918277,6.032889557059854,11.949298407182512,4.252836905365021,11.042425169191386,4.330566137370921,14.788381978379823,10.880239481413785,1.8237254107075205,12.285044906724735,2.3694820273718866,11.2655965787918,10.693259550105381,9.05602198309745,18.461702290857847,12.321961196636456,9.170927057542267,8.777984535242913,9.677574652339507,9.341718646191264,6.23019656396377,5.03797355903081,11.396881794213453,2.829979771295894,8.232786138892866,7.964721706213404,13.199207280969423,7.326948000735758,6.972632414642458,9.99890782937495,10.081431254549264,3.138399960429771,23.14173581087442,7.894788312734114,6.438860181791942,7.76863233236279,13.225648685432638,7.8437152727756345,9.816661902541908,5.6147089490775,9.087910015888653,8.848793420230722,8.28789875247379,5.978328106114425,5.993428031829376,8.93995974714302,11.325506488424852,17.320816002020123,6.325577873166342
2025-01-12T10:00Z,7.905563738167309,14.141351366748722,14.77769359867277,10.82542533755583,17.693552566470235,2.451099887243742,11.575023740210808,13.888908540254906,14.446283827476492,7.852729406063028,2.935087060145585,9.907392742180766,4.484034027988871,11.28619757642066,2.2745120304899134,11.736662180649555,13.58278465947886,14.585758039663832,1.3069931465249305,5.194304552975158,9.803870578505139,17.53963716491609,1.9005092803515737,18.85963474368333,3.6268112641468604,3.6878096485598113,5.4994447384980285,2.218481479709708,1.0077775011638122,9.360620151401928,2.4676735877794966,8.438864687481002,14.573125881867623,14.533072497765243,4.33413489241213,13.781579009690915,1.9821329050853753,17.195893869079814,4.258188702341481,4.031296340086553,12.518058495383633,3.0558768781334966,11.945402951985315,0.4252763125010098,11.289260127733575,14.437364274177982,17.844813075249416,14.548015275028952,3.869922293447259,7.484230105475633,15.666979362674974,6.7102431611878774,15.779672849316587,10.44280975624906,11.615150447016406,12.68325008016699,14.719311285049365,10.940342877709018,1.5170792420990096,16.49285439352804,1.3750991106723673,16.436451750785302,5.073163599981604,7.010482016149687,14.56233804625577,15.58027182778586,3.038492156311012,23.139266548976707,1.0049283396238045,10.996164305770785,15.195322490730382,4.928297656680671,11.506656590069996,4.983091848981603,11.316502377930673,17.913114332962873,9.990595449649414,5.425189536283355,1.9252462719268986,12.869055654390948,13.09566947827986,12.791917964204947,14.939337632412776,16.004153654233406
2025-01-12T11:00Z,7.031235672597418,13.418836224837285,14.369457382915767,10.362856484841739,17.085487913835287,5.054056739960512,13.299410485255745,14.153444789074133,13.851236431978995,7.506096035994376,2.8678608034153426,9.538250858698946,5.313065505652562,10.834230432430044,3.245820988474935,11.50469807496362,13.379111303273792,14.59363985540598,1.5241268909285248,5.956198929581289,9.305612037479793,17.646957141728905,2.260602329139784,18.79471192862301,3.5610209088335822,3.7198153016826763,5.16407436225958,2.452393571376587,1.0823312892011665,8.14329760112578,2.3854302311507496,7.725351590625838,14.791000443556802,13.476964133068412,4.465967159095216,13.66048674791375,2.9224943683735134,16.075106087640467,2.8253933534946545,3.891489156747361,11.784342912138852,3.1212872343408313,11.46590759441629,0.7318080548057107,10.621718594041972,15.169585088557913,16.620527180539028,14.537066694851294,3.846509886193262,7.509397364177679,15.057144689889268,6.442418288560203,15.39463043181474,10.024305032682275,10.767546656854886,12.01608452156732,14.055105159471728,11.054133993331787,1.7948909587463249,15.575893517601607,1.8026926177179277,15.709484013068574,5.075113934760882,7.237912097052407,13.920740061220165,15.575896142211855,3.1517307393935377,22.780661168467212,1.4954604156785332,10.629614180505335,15.070808906160785,4.910624882703796,11.679652203494285,5.87870813646839,11.892792106992442,17.86170340726771,9.560040555183631,5.300608126198769,1.901028418691309,10.698813616953236,13.06473233721129,12.39026462724898,14.029769643922231,15.23456919961862
